"status","id","title","store","data","image","shortUrl","avg_price","low_price","high_price","curr_price","productUrl","drop_chance","alert","alertPrice","config"
"True","COMFHJGEHPFZY23Y","Acer Predator Triton 700 Core i7 7th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1060) PT715-51 Gaming Laptop Rs.189999  Price in India - Buy Acer Predator Triton 700 Core i7 7th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1060) PT715-51 Gaming Laptop Obsidian Black Online - Acer : Flipkart.com","Flipkart","[[1573757812000,142990],[1573878970000,142990],[1573932629000,142990],[1574052885000,142990],[1574105802000,142990],[1574254813000,142990],[1574274829000,142990],[1574402763000,142990],[1574448458000,142990],[1574544664000,142990],[1574625127000,142990],[1574708715000,142990],[1574855747000,143263],[1574971843000,143263],[1575096617000,143263],[1575139717000,143262],[1575278225000,143263],[1575320774000,143263],[1575398886000,143263],[1575489556000,143263],[1575575167000,143263],[1575658880000,143263],[1575816428000,143263],[1575831616000,143263],[1575938249000,143263],[1576002926000,143263],[1576090078000,143263],[1576214731000,104990],[1576291599000,104990],[1576385999000,104990],[1576476783000,99990],[1576551968000,99990],[1576610073000,99990],[1576695849000,99990],[1576780944000,99990],[1576866758000,99990],[1576990107000,99990],[1577044352000,99990],[1577127184000,99990],[1577214579000,99990],[1577299907000,99990],[1577387451000,99990],[1577474485000,99990],[1577570545000,99990],[1577685925000,99990],[1577738858000,99990],[1577819549000,143263],[1577905466000,99990],[1577990075000,99990],[1578114694000,99990],[1578179307000,99990],[1578251780000,99990],[1578336081000,99990],[1578422716000,99990],[1578509158000,99990],[1578608416000,99990],[1578695300000,99990],[1578806605000,99990],[1578856464000,99990],[1578944472000,99990],[1579028814000,99990],[1579152601000,99990],[1579200024000,99990],[1579285967000,99990],[1579372728000,99990],[1579459723000,99990],[1579546415000,99990],[1579632345000,104990],[1579718563000,99990],[1579807369000,99990],[1579928475000,99990],[1579986426000,99990],[1580101115000,99990],[1580155764000,99990],[1580237175000,99990],[1580346337000,99990],[1580410295000,99990],[1580496112000,99990],[1580583707000,99990],[1580671726000,99990],[1580765014000,99990],[1580883110000,99990],[1580928820000,99990],[1581054778000,99990],[1581143244000,99990],[1581187912000,99990],[1581301790000,99990],[1581360820000,99990],[1581450945000,99990],[1581532348000,99990],[1581570523000,99990]]","","Vr1_K","113,489","99,990","143,263","99,990","https://linksredirect.com/?pub_id=22159CL19943&url=https%3A%2F%2Fwww.flipkart.com%2Facer-predator-triton-700-core-i7-7th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-gtx-1060-pt715-51-gaming-laptop%2Fp%2Fitmfhjge9ts2saym%3Fpid%3DCOMFHJGEHPFZY23Y","0","0","0","0"
