"status","id","title","store","data","image","shortUrl","avg_price","low_price","high_price","curr_price","productUrl","drop_chance","alert","alertPrice","config"
"True","COMFG9YRVU3HJG58","Asus ROG Strix G Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) G531GT-AL017T Gaming Laptop Rs.87515  Price in India - Buy Asus ROG Strix G Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) G531GT-AL017T Gaming Laptop Black Online - Asus : Flipkart.com","Flipkart","[[1573843887000,83990],[1573929686000,83990],[1574017476000,83990],[1574102238000,83990],[1574189169000,83990],[1574274810000,83990],[1574363576000,83990],[1574450813000,83990],[1574545894000,83990],[1574625124000,83990],[1574708195000,83990],[1574793730000,83990],[1574968393000,83990],[1575052464000,76990],[1575138861000,76990],[1575226515000,76990],[1575312274000,76990],[1575398504000,76990],[1575570749000,76990],[1575668275000,83490],[1575744326000,83990],[1575829953000,83990],[1575918585000,76990],[1576003955000,76990],[1576093893000,76990],[1576180083000,83990],[1576263988000,83990],[1576350188000,83990],[1576435131000,83990],[1576521272000,83990],[1576611028000,83990],[1576697459000,83490],[1576866817000,76990],[1577040610000,76990],[1577126356000,84990],[1577212577000,83490],[1577299719000,84990],[1577385152000,84990],[1577471938000,83490],[1577563109000,83490],[1577644535000,83490],[1577731440000,83490],[1577817741000,83490],[1577903621000,83490],[1577990522000,83490],[1578076979000,83490],[1578162972000,83490],[1578280891000,83490],[1578335654000,83490],[1578423272000,82990],[1578509158000,82990],[1578595307000,82990],[1578681499000,84990],[1578768829000,82490],[1578855805000,84990],[1579113636000,82490],[1579372495000,79990],[1579459298000,79990],[1579547447000,79990],[1579632345000,79990],[1579805712000,81990],[1579892592000,84990],[1579986426000,84990],[1580064790000,81990],[1580193213000,84990],[1580238525000,81990],[1580349016000,81990],[1580409511000,81990],[1580498135000,84990],[1580583707000,81990],[1580702686000,81990],[1580843458000,80990],[1580929400000,80990],[1581104344000,81990],[1581224039000,79990],[1581273461000,79990],[1581360820000,79990],[1581465942000,79990],[1581532348000,79990],[1581566870000,81990]]","http://rukmini1.flixcart.com/image/128/128/k0lbdzk0pkrrdj/computer/n/z/v/asus-na-gaming-laptop-original-imafggytk5twybmv.jpeg?q=70","F9M_k32","82,228","76,990","84,990","81,990","https://linksredirect.com/?pub_id=22159CL19943&url=https%3A%2F%2Fwww.flipkart.com%2Fasus-rog-strix-g-core-i7-9th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-g531gt-al017t-gaming-laptop%2Fp%2Fitmfg9ysrxunvedc%3Fpid%3DCOMFG9YRVU3HJG58","28","0","0","0"
