"status","id","title","store","data","image","shortUrl","avg_price","low_price","high_price","curr_price","productUrl","drop_chance","alert","alertPrice","config"
"True","COMFHNY8BHYY9JKK","Acer Nitro 5 Core i7 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) AN515-54-742F Gaming Laptop Rs.104999  Price in India - Buy Acer Nitro 5 Core i7 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650) AN515-54-742F Gaming Laptop Obsidian Black Online - Acer : Flipkart.com","Flipkart","[[1573845050000,74990],[1573932749000,74990],[1574016194000,74990],[1574104254000,74990],[1574190743000,74490],[1574274810000,74490],[1574369267000,74490],[1574448629000,74990],[1574534340000,74990],[1574625125000,74990],[1574708195000,74990],[1574807197000,74990],[1574891225000,74990],[1574967518000,74990],[1575055565000,69990],[1575139021000,69990],[1575225465000,69990],[1575312000000,69990],[1575398084000,69990],[1575555937000,69990],[1575573289000,69990],[1575657196000,69990],[1575743732000,74490],[1575830220000,74990],[1575916925000,69990],[1576003458000,69990],[1576090077000,69990],[1576175849000,74990],[1576263188000,74990],[1576348539000,74990],[1576435413000,69990],[1576521272000,69990],[1576608169000,74990],[1576694412000,74990],[1576781604000,69990],[1576867550000,69990],[1576953298000,69990],[1577039916000,69990],[1577126613000,74990],[1577212577000,74990],[1577299358000,74990],[1577385152000,74990],[1577471828000,74990],[1577558296000,74990],[1577645290000,74990],[1577735179000,74990],[1577817764000,74490],[1577903621000,74490],[1577990075000,74490],[1578077430000,74490],[1578165498000,74990],[1578256915000,74990],[1578335856000,73990],[1578422716000,73990],[1578508396000,73990],[1578595307000,73990],[1578681499000,73990],[1578794724000,74990],[1578854680000,73990],[1578940534000,73990],[1579027387000,73990],[1579113693000,73990],[1579201329000,73990],[1579286211000,69990],[1579372495000,69990],[1579458820000,69990],[1579545634000,69990],[1579631585000,69990],[1579717991000,68990],[1579804684000,66990],[1579892738000,66990],[1579979903000,68990],[1580065849000,69990],[1580151874000,68990],[1580237138000,68990],[1580323045000,68990],[1580409511000,68990],[1580495951000,68990],[1580582370000,68990],[1580668907000,68990],[1580755864000,68990],[1580841394000,68990],[1580928820000,68990],[1581013951000,67990],[1581100356000,67990],[1581188183000,67990],[1581273460000,67990],[1581360819000,67990],[1581450881000,67990],[1581532348000,67990],[1581570620000,69990]]","http://rukmini1.flixcart.com/image/128/128/jxjahe80/computer/j/k/k/acer-na-gaming-laptop-original-imafhz48hp9dbtd3.jpeg?q=70","s_4On","72,012","66,990","74,990","69,990","https://linksredirect.com/?pub_id=22159CL19943&url=https%3A%2F%2Fwww.flipkart.com%2Facer-nitro-5-core-i7-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-an515-54-742f-gaming-laptop%2Fp%2Fitmab134f980cd46%3Fpid%3DCOMFHNY8BHYY9JKK","23","0","0","0"
